car_id;display_name;year;make;model;asset;manufacturer_code;raw_model;confidence;zip_file;internal_path
3107;2014 Mercedes-Benz G 63 AMG 6 x 6;2014;Mercedes-Benz;G 63 AMG 6 x 6;MER_G63AMG6x6_14;MER;G63AMG6x6;id-from-game-asset-name-auto-cleaned;MER_G63AMG6x6_14.zip;Scene/animations/Mojo/clip/carclips_3107.clipd
3108;2018 Ford Mustang RTRSpec 5;2018;Ford;Mustang RTRSpec 5;FOR_MustangRTRSpec5_18;FOR;MustangRTRSpec5;id-from-game-asset-name-auto-cleaned;FOR_MustangRTRSpec5_18.zip;Scene/animations/Mojo/clip/carclips_3108.clipd
3110;2013 Jeep Deberti Wrangler;2013;Jeep;Deberti Wrangler;JEE_DebertiWrangler_13;JEE;DebertiWrangler;id-from-game-asset-name-auto-cleaned;JEE_DebertiWrangler_13.zip;Scene/animations/Mojo/clip/carclips_3110.clipd
3117;2018 Porsche 718 Cayman GTS;2018;Porsche;718 Cayman GTS;POR_718CaymanGTS_18;POR;718CaymanGTS;id-from-game-asset-name-auto-cleaned;POR_718CaymanGTS_18.zip;Scene/animations/Mojo/clip/carclips_3117.clipd
3118;2019 Chevrolet Corvette ZR 1;2019;Chevrolet;Corvette ZR 1;CHE_CorvetteZR1_19;CHE;CorvetteZR1;id-from-game-asset-name-auto-cleaned;CHE_CorvetteZR1_19.zip;Scene/animations/Mojo/clip/carclips_3118.clipd
3120;2019 Lamborghini Urus;2019;Lamborghini;Urus;LAM_Urus_19;LAM;Urus;id-from-game-asset-name-auto-cleaned;LAM_Urus_19.zip;Scene/animations/Mojo/clip/carclips_3120.clipd
3123;2019 Porsche 992;2019;Porsche;992;POR_992_19;POR;992;id-from-game-asset-name-auto-cleaned;POR_992_19.zip;Scene/animations/Mojo/clip/carclips_3123.clipd
3128;2017 Ford 25 Ultra 4 Bronco;2017;Ford;25 Ultra 4 Bronco;FOR_25_Ultra4Bronco_17;FOR;25 Ultra4Bronco;id-from-game-asset-name-auto-cleaned;FOR_25_Ultra4Bronco_17.zip;Scene/animations/Mojo/clip/carclips_3128.clipd
3129;2008 Renault Megane R 26 R;2008;Renault;Megane R 26 R;REN_MeganeR26R_08;REN;MeganeR26R;id-from-game-asset-name-auto-cleaned;REN_MeganeR26R_08.zip;Scene/animations/Mojo/clip/carclips_3129.clipd
3132;2018 MINI JCWBuggy;2018;MINI;JCWBuggy;MIN_JCWBuggy_18;MIN;JCWBuggy;id-from-game-asset-name-auto-cleaned;MIN_JCWBuggy_18.zip;Scene/animations/Mojo/clip/carclips_3132.clipd
3134;2018 Renault Megane RS;2018;Renault;Megane RS;REN_MeganeRS_18;REN;MeganeRS;id-from-game-asset-name-auto-cleaned;REN_MeganeRS_18.zip;Scene/animations/Mojo/clip/carclips_3134.clipd
3141;2018 Apollo Intensa;2018;Apollo;Intensa;APO_Intensa_18;APO;Intensa;id-from-game-asset-name-auto-cleaned;APO_Intensa_18.zip;Scene/animations/Mojo/clip/carclips_3141.clipd
3149;2018 Chevrolet Camaro 1 LE;2018;Chevrolet;Camaro 1 LE;CHE_Camaro1LE_18;CHE;Camaro1LE;id-from-game-asset-name-auto-cleaned;CHE_Camaro1LE_18.zip;Scene/animations/Mojo/clip/carclips_3149.clipd
3153;2019 McLaren 600 LT;2019;McLaren;600 LT;MCL_600LT_19;MCL;600LT;id-from-game-asset-name-auto-cleaned;MCL_600LT_19.zip;Scene/animations/Mojo/clip/carclips_3153.clipd
3156;2019 McLaren Speedtail;2019;McLaren;Speedtail;MCL_Speedtail_19;MCL;Speedtail;id-from-game-asset-name-auto-cleaned;MCL_Speedtail_19.zip;Scene/animations/Mojo/clip/carclips_3156.clipd
3170;1994 Ford Supervan 3;1994;Ford;Supervan 3;FOR_Supervan3_94;FOR;Supervan3;id-from-game-asset-name-auto-cleaned;FOR_Supervan3_94.zip;Scene/animations/Mojo/clip/carclips_3170.clipd
3173;2019 BMW Z 4;2019;BMW;Z 4;BMW_Z4_19;BMW;Z4;id-from-game-asset-name-auto-cleaned;BMW_Z4_19.zip;Scene/animations/Mojo/clip/carclips_3173.clipd
3176;1987 Mercedes-Benz AMGHammer;1987;Mercedes-Benz;AMGHammer;MER_AMGHammer_87;MER;AMGHammer;id-from-game-asset-name-auto-cleaned;MER_AMGHammer_87.zip;Scene/animations/Mojo/clip/carclips_3176.clipd
3180;1991 Peugeot 205 Rallye;1991;Peugeot;205 Rallye;PEU_205Rallye_91;PEU;205Rallye;id-from-game-asset-name-auto-cleaned;PEU_205Rallye_91.zip;Scene/animations/Mojo/clip/carclips_3180.clipd
3184;1977 Ford 5 Escort Mk 2;1977;Ford;5 Escort Mk 2;FOR_5_EscortMk2_77;FOR;5 EscortMk2;id-from-game-asset-name-auto-cleaned;FOR_5_EscortMk2_77.zip;Scene/animations/Mojo/clip/carclips_3184.clipd
3185;2019 Aston Martin DBSSuperleggera;2019;Aston Martin;DBSSuperleggera;AST_DBSSuperleggera_19;AST;DBSSuperleggera;id-from-game-asset-name-auto-cleaned;AST_DBSSuperleggera_19.zip;Scene/animations/Mojo/clip/carclips_3185.clipd
3187;2018 Porsche 00 Macan RR;2018;Porsche;00 Macan RR;POR_00_MacanRR_18;POR;00 MacanRR;id-from-game-asset-name-auto-cleaned;POR_00_MacanRR_18.zip;Scene/animations/Mojo/clip/carclips_3187.clipd
3189;2018 Hennessey Velociraptor 6 x 6;2018;Hennessey;Velociraptor 6 x 6;HEN_Velociraptor6x6_18;HEN;Velociraptor6x6;id-from-game-asset-name-auto-cleaned;HEN_Velociraptor6x6_18.zip;Scene/animations/Mojo/clip/carclips_3189.clipd
3190;2003 Ford SVTLightning;2003;Ford;SVTLightning;FOR_SVTLightning_03;FOR;SVTLightning;id-from-game-asset-name-auto-cleaned;FOR_SVTLightning_03.zip;Scene/animations/Mojo/clip/carclips_3190.clipd
3211;2019 Aston Martin Vulcan AMRPro;2019;Aston Martin;Vulcan AMRPro;AST_VulcanAMRPro_19;AST;VulcanAMRPro;id-from-game-asset-name-auto-cleaned;AST_VulcanAMRPro_19.zip;Scene/animations/Mojo/clip/carclips_3211.clipd
3212;2019 Zenvo TSR-S;2019;Zenvo;TSR-S;ZEN_TSRS_19;ZEN;TSRS;id-from-game-asset-name-auto-cleaned;ZEN_TSRS_19.zip;Scene/animations/Mojo/clip/carclips_3212.clipd
3214;2019 Porsche 70 935;2019;Porsche;70 935;POR_70_935_19;POR;70 935;id-from-game-asset-name-auto-cleaned;POR_70_935_19.zip;Scene/animations/Mojo/clip/carclips_3214.clipd
3225;2018 Ferrari Portofino;2018;Ferrari;Portofino;FER_Portofino_18;FER;Portofino;id-from-game-asset-name-auto-cleaned;FER_Portofino_18.zip;Scene/animations/Mojo/clip/carclips_3225.clipd
3226;2017 Ferrari J 50;2017;Ferrari;J 50;FER_J50_17;FER;J50;id-from-game-asset-name-auto-cleaned;FER_J50_17.zip;Scene/animations/Mojo/clip/carclips_3226.clipd
3227;2019 Ferrari 488 Pista;2019;Ferrari;488 Pista;FER_488Pista_19;FER;488Pista;id-from-game-asset-name-auto-cleaned;FER_488Pista_19.zip;Scene/animations/Mojo/clip/carclips_3227.clipd
3228;1999 Ford Racing Puma;1999;Ford;Racing Puma;FOR_RacingPuma_99;FOR;RacingPuma;id-from-game-asset-name-auto-cleaned;FOR_RacingPuma_99.zip;Scene/animations/Mojo/clip/carclips_3228.clipd
3232;2013 Chevrolet 777 Corvette FD;2013;Chevrolet;777 Corvette FD;CHE_777_CorvetteFD_13;CHE;777 CorvetteFD;id-from-game-asset-name-auto-cleaned;CHE_777_CorvetteFD_13.zip;Scene/animations/Mojo/clip/carclips_3232.clipd
3235;1982 Volkswagen Caddy;1982;Volkswagen;Caddy;VW_Caddy_82;VW;Caddy;id-from-game-asset-name-auto-cleaned;VW_Caddy_82.zip;Scene/animations/Mojo/clip/carclips_3235.clipd
3241;2018 Subaru 00 VT 18 X;2018;Subaru;00 VT 18 X;SUB_00_VT18X_18;SUB;00 VT18X;id-from-game-asset-name-auto-cleaned;SUB_00_VT18X_18.zip;Scene/animations/Mojo/clip/carclips_3241.clipd
3249;2018 Ferrari 117 599 FD;2018;Ferrari;117 599 FD;FER_117_599FD_18;FER;117 599FD;id-from-game-asset-name-auto-cleaned;FER_117_599FD_18.zip;Scene/animations/Mojo/clip/carclips_3249.clipd
3250;2018 Mercedes-Benz E 63 SAMG;2018;Mercedes-Benz;E 63 SAMG;MER_E63SAMG_18;MER;E63SAMG;id-from-game-asset-name-auto-cleaned;MER_E63SAMG_18.zip;Scene/animations/Mojo/clip/carclips_3250.clipd
3255;2020 Jeep Gladiator;2020;Jeep;Gladiator;JEE_Gladiator_20;JEE;Gladiator;id-from-game-asset-name-auto-cleaned;JEE_Gladiator_20.zip;Scene/animations/Mojo/clip/carclips_3255.clipd
3257;1990 Nissan Pulsar GTIR;1990;Nissan;Pulsar GTIR;NIS_PulsarGTIR_90;NIS;PulsarGTIR;id-from-game-asset-name-auto-cleaned;NIS_PulsarGTIR_90.zip;Scene/animations/Mojo/clip/carclips_3257.clipd
3277;2020 Ford Mustang GT 500;2020;Ford;Mustang GT 500;FOR_MustangGT500_20;FOR;MustangGT500;id-from-game-asset-name-auto-cleaned;FOR_MustangGT500_20.zip;Scene/animations/Mojo/clip/carclips_3277.clipd
3287;1991 Jaguar XJR 15;1991;Jaguar;XJR 15;JAG_XJR15_91;JAG;XJR15;id-from-game-asset-name-auto-cleaned;JAG_XJR15_91.zip;Scene/animations/Mojo/clip/carclips_3287.clipd
3288;1993 Porsche 962 CRS;1993;Porsche;962 CRS;POR_962CRS_93;POR;962CRS;id-from-game-asset-name-auto-cleaned;POR_962CRS_93.zip;Scene/animations/Mojo/clip/carclips_3288.clipd
3289;2019 Lamborghini Aventador SVJ;2019;Lamborghini;Aventador SVJ;LAM_AventadorSVJ_19;LAM;AventadorSVJ;id-from-game-asset-name-auto-cleaned;LAM_AventadorSVJ_19.zip;Scene/animations/Mojo/clip/carclips_3289.clipd
3293;1993 Jaguar XJ 220 S;1993;Jaguar;XJ 220 S;JAG_XJ220S_93;JAG;XJ220S;id-from-game-asset-name-auto-cleaned;JAG_XJ220S_93.zip;Scene/animations/Mojo/clip/carclips_3293.clipd
3307;2019 Nissan 370 ZNismo;2019;Nissan;370 ZNismo;NIS_370ZNismo_19;NIS;370ZNismo;id-from-game-asset-name-auto-cleaned;NIS_370ZNismo_19.zip;Scene/animations/Mojo/clip/carclips_3307.clipd
3311;2018 Ferrari FXXKEvo;2018;Ferrari;FXXKEvo;FER_FXXKEvo_18;FER;FXXKEvo;id-from-game-asset-name-auto-cleaned;FER_FXXKEvo_18.zip;Scene/animations/Mojo/clip/carclips_3311.clipd
3312;2019 Ferrari Monza SP 2;2019;Ferrari;Monza SP 2;FER_MonzaSP2_19;FER;MonzaSP2;id-from-game-asset-name-auto-cleaned;FER_MonzaSP2_19.zip;Scene/animations/Mojo/clip/carclips_3312.clipd
3315;2020 Koenigsegg Jesko;2020;Koenigsegg;Jesko;KOE_Jesko_20;KOE;Jesko;id-from-game-asset-name-auto-cleaned;KOE_Jesko_20.zip;Scene/animations/Mojo/clip/carclips_3315.clipd
3318;2018 Audi RS 4 Avant;2018;Audi;RS 4 Avant;AUD_RS4Avant_18;AUD;RS4Avant;id-from-game-asset-name-auto-cleaned;AUD_RS4Avant_18.zip;Scene/animations/Mojo/clip/carclips_3318.clipd
3359;2018 Audi Etron;2018;Audi;Etron;AUD_Etron_18;AUD;Etron;id-from-game-asset-name-auto-cleaned;AUD_Etron_18.zip;Scene/animations/Mojo/clip/carclips_3359.clipd
3363;1998 Nissan 23 Skyline;1998;Nissan;23 Skyline;NIS_23_Skyline_98;NIS;23 Skyline;id-from-game-asset-name-auto-cleaned;NIS_23_Skyline_98.zip;Scene/animations/Mojo/clip/carclips_3363.clipd
3364;2021 Aston Martin Valhalla;2021;Aston Martin;Valhalla;AST_Valhalla_21;AST;Valhalla;id-from-game-asset-name-auto-cleaned;AST_Valhalla_21.zip;Scene/animations/Mojo/clip/carclips_3364.clipd
3367;2020 Ferrari F 8 Tributo;2020;Ferrari;F 8 Tributo;FER_F8Tributo_20;FER;F8Tributo;id-from-game-asset-name-auto-cleaned;FER_F8Tributo_20.zip;Scene/animations/Mojo/clip/carclips_3367.clipd
3369;2020 Chevrolet Corvette;2020;Chevrolet;Corvette;CHE_Corvette_20;CHE;Corvette;id-from-game-asset-name-auto-cleaned;CHE_Corvette_20.zip;Scene/animations/Mojo/clip/carclips_3369.clipd
3371;2020 Lamborghini Huracan EVO;2020;Lamborghini;Huracan EVO;LAM_HuracanEVO_20;LAM;HuracanEVO;id-from-game-asset-name-auto-cleaned;LAM_HuracanEVO_20.zip;Scene/animations/Mojo/clip/carclips_3371.clipd
3373;2019 Toyota 4 Runner TRDPro;2019;Toyota;4 Runner TRDPro;TOY_4RunnerTRDPro_19;TOY;4RunnerTRDPro;id-from-game-asset-name-auto-cleaned;TOY_4RunnerTRDPro_19.zip;Scene/animations/Mojo/clip/carclips_3373.clipd
3374;2019 Toyota Tacoma TRDPro;2019;Toyota;Tacoma TRDPro;TOY_TacomaTRDPro_19;TOY;TacomaTRDPro;id-from-game-asset-name-auto-cleaned;TOY_TacomaTRDPro_19.zip;Scene/animations/Mojo/clip/carclips_3374.clipd
3395;1967 Renault 8 Gordini;1967;Renault;8 Gordini;REN_8Gordini_67;REN;8Gordini;id-from-game-asset-name-auto-cleaned;REN_8Gordini_67.zip;Scene/animations/Mojo/clip/carclips_3395.clipd
3400;2019 Mazda 99 RX 8 FD;2019;Mazda;99 RX 8 FD;MAZ_99_RX8FD_19;MAZ;99 RX8FD;id-from-game-asset-name-auto-cleaned;MAZ_99_RX8FD_19.zip;Scene/animations/Mojo/clip/carclips_3400.clipd
3402;2020 Toyota Supra GR;2020;Toyota;Supra GR;TOY_SupraGR_20;TOY;SupraGR;id-from-game-asset-name-auto-cleaned;TOY_SupraGR_20.zip;Scene/animations/Mojo/clip/carclips_3402.clipd
3404;2020 Ford 2069 Bronco R;2020;Ford;2069 Bronco R;FOR_2069_BroncoR_20;FOR;2069 BroncoR;id-from-game-asset-name-auto-cleaned;FOR_2069_BroncoR_20.zip;Scene/animations/Mojo/clip/carclips_3404.clipd
3411;1995 Toyota 34 Supra Mk IV;1995;Toyota;34 Supra Mk IV;TOY_34_SupraMkIV_95;TOY;34 SupraMkIV;id-from-game-asset-name-auto-cleaned;TOY_34_SupraMkIV_95.zip;Scene/animations/Mojo/clip/carclips_3411.clipd
3412;2019 Subaru WRXSTi S 209;2019;Subaru;WRXSTi S 209;SUB_WRXSTiS209_19;SUB;WRXSTiS209;id-from-game-asset-name-auto-cleaned;SUB_WRXSTiS209_19.zip;Scene/animations/Mojo/clip/carclips_3412.clipd
3413;2019 Volkswagen Golf R;2019;Volkswagen;Golf R;VW_GolfR_19;VW;GolfR;id-from-game-asset-name-auto-cleaned;VW_GolfR_19.zip;Scene/animations/Mojo/clip/carclips_3413.clipd
3414;2020 Land Rover Defender;2020;Land Rover;Defender;LR_Defender_20;LR;Defender;id-from-game-asset-name-auto-cleaned;LR_Defender_20.zip;Scene/animations/Mojo/clip/carclips_3414.clipd
3434;2020 BMW M 2 Comp;2020;BMW;M 2 Comp;BMW_M2Comp_20;BMW;M2Comp;id-from-game-asset-name-auto-cleaned;BMW_M2Comp_20.zip;Scene/animations/Mojo/clip/carclips_3434.clipd
3439;2019 Ford F 250 Deberti;2019;Ford;F 250 Deberti;FOR_F250Deberti_19;FOR;F250Deberti;id-from-game-asset-name-auto-cleaned;FOR_F250Deberti_19.zip;Scene/animations/Mojo/clip/carclips_3439.clipd
3441;2019 Toyota Tacoma Deberti;2019;Toyota;Tacoma Deberti;TOY_TacomaDeberti_19;TOY;TacomaDeberti;id-from-game-asset-name-auto-cleaned;TOY_TacomaDeberti_19.zip;Scene/animations/Mojo/clip/carclips_3441.clipd
3445;2020 Porsche Taycan Turbo S;2020;Porsche;Taycan Turbo S;POR_TaycanTurboS_20;POR;TaycanTurboS;id-from-game-asset-name-auto-cleaned;POR_TaycanTurboS_20.zip;Scene/animations/Mojo/clip/carclips_3445.clipd
3449;2020 Lotus Evija;2020;Lotus;Evija;LOT_Evija_20;LOT;Evija;id-from-game-asset-name-auto-cleaned;LOT_Evija_20.zip;Scene/animations/Mojo/clip/carclips_3449.clipd
3454;2020 Audi RS 3 Sedan;2020;Audi;RS 3 Sedan;AUD_RS3Sedan_20;AUD;RS3Sedan;id-from-game-asset-name-auto-cleaned;AUD_RS3Sedan_20.zip;Scene/animations/Mojo/clip/carclips_3454.clipd
3476;2020 Ford F 450 DRW;2020;Ford;F 450 DRW;FOR_F450DRW_20;FOR;F450DRW;id-from-game-asset-name-auto-cleaned;FOR_F450DRW_20.zip;Scene/animations/Mojo/clip/carclips_3476.clipd
3477;2020 Chevrolet Silverado LTZ 71;2020;Chevrolet;Silverado LTZ 71;CHE_SilveradoLTZ71_20;CHE;SilveradoLTZ71;id-from-game-asset-name-auto-cleaned;CHE_SilveradoLTZ71_20.zip;Scene/animations/Mojo/clip/carclips_3477.clipd
3482;2021 McLaren 765 LT;2021;McLaren;765 LT;MCL_765LT_21;MCL;765LT;id-from-game-asset-name-auto-cleaned;MCL_765LT_21.zip;Scene/animations/Mojo/clip/carclips_3482.clipd
3486;2012 Jeep Wrangler Traffic;2012;Jeep;Wrangler Traffic;JEE_Wrangler_Traffic_12;JEE;Wrangler Traffic;id-from-game-asset-name-auto-cleaned;JEE_Wrangler_Traffic_12.zip;Scene/animations/Mojo/clip/carclips_3486.clipd
3498;2017 Saleen S 7 LM;2017;Saleen;S 7 LM;SAL_S7LM_17;SAL;S7LM;id-from-game-asset-name-auto-cleaned;SAL_S7LM_17.zip;Scene/animations/Mojo/clip/carclips_3498.clipd
3518;2020 BMW M 8;2020;BMW;M 8;BMW_M8_20;BMW;M8;id-from-game-asset-name-auto-cleaned;BMW_M8_20.zip;Scene/animations/Mojo/clip/carclips_3518.clipd
3520;2021 Lexus LC 500;2021;Lexus;LC 500;LEX_LC500_21;LEX;LC500;id-from-game-asset-name-auto-cleaned;LEX_LC500_21.zip;Scene/animations/Mojo/clip/carclips_3520.clipd
3523;2020 Toyota 151 Supra GRFD;2020;Toyota;151 Supra GRFD;TOY_151_SupraGRFD_20;TOY;151 SupraGRFD;id-from-game-asset-name-auto-cleaned;TOY_151_SupraGRFD_20.zip;Scene/animations/Mojo/clip/carclips_3523.clipd
3524;2019 Toyota 411 Corolla FD;2019;Toyota;411 Corolla FD;TOY_411_CorollaFD_19;TOY;411 CorollaFD;id-from-game-asset-name-auto-cleaned;TOY_411_CorollaFD_19.zip;Scene/animations/Mojo/clip/carclips_3524.clipd
3533;2022 Volkswagen Golf R;2022;Volkswagen;Golf R;VW_GolfR_22;VW;GolfR;id-from-game-asset-name-auto-cleaned;VW_GolfR_22.zip;Scene/animations/Mojo/clip/carclips_3533.clipd
3534;2021 MINI JCWGP;2021;MINI;JCWGP;MIN_JCWGP_21;MIN;JCWGP;id-from-game-asset-name-auto-cleaned;MIN_JCWGP_21.zip;Scene/animations/Mojo/clip/carclips_3534.clipd
3539;2020 Sierra Cars 23 Alpha;2020;Sierra Cars;23 Alpha;SIE_23_Alpha_20;SIE;23 Alpha;id-from-game-asset-name-auto-cleaned;SIE_23_Alpha_20.zip;Scene/animations/Mojo/clip/carclips_3539.clipd
3540;2021 Sierra Cars 00 RX 3;2021;Sierra Cars;00 RX 3;SIE_00_RX3_21;SIE;00 RX3;id-from-game-asset-name-auto-cleaned;SIE_00_RX3_21.zip;Scene/animations/Mojo/clip/carclips_3540.clipd
3543;2022 Pagani Huayra R;2022;Pagani;Huayra R;PAG_HuayraR_22;PAG;HuayraR;id-from-game-asset-name-auto-cleaned;PAG_HuayraR_22.zip;Scene/animations/Mojo/clip/carclips_3543.clipd
3548;2020 Wuling Hongguang S;2020;Wuling;Hongguang S;WUL_HongguangS_20;WUL;HongguangS;id-from-game-asset-name-auto-cleaned;WUL_HongguangS_20.zip;Scene/animations/Mojo/clip/carclips_3548.clipd
3549;2020 Ariel 122 Class 1;2020;Ariel;122 Class 1;AC_122_Class1_20;AC;122 Class1;id-from-game-asset-name-auto-cleaned;AC_122_Class1_20.zip;Scene/animations/Mojo/clip/carclips_3549.clipd
3551;2020 BMW 91 M 2 FD;2020;BMW;91 M 2 FD;BMW_91_M2FD_20;BMW;91 M2FD;id-from-game-asset-name-auto-cleaned;BMW_91_M2FD_20.zip;Scene/animations/Mojo/clip/carclips_3551.clipd
3554;2005 Mitsubishi 1 Evo TA;2005;Mitsubishi;1 Evo TA;MIT_1_EvoTA_05;MIT;1 EvoTA;id-from-game-asset-name-auto-cleaned;MIT_1_EvoTA_05.zip;Scene/animations/Mojo/clip/carclips_3554.clipd
3580;2019 Aston Martin DBX;2019;Aston Martin;DBX;AST_DBX_19;AST;DBX;id-from-game-asset-name-auto-cleaned;AST_DBX_19.zip;Scene/animations/Mojo/clip/carclips_3580.clipd
3583;2021 Audi RS 6 Avant;2021;Audi;RS 6 Avant;AUD_RS6Avant_21;AUD;RS6Avant;id-from-game-asset-name-auto-cleaned;AUD_RS6Avant_21.zip;Scene/animations/Mojo/clip/carclips_3583.clipd
3584;2021 Audi RS 7;2021;Audi;RS 7;AUD_RS7_21;AUD;RS7;id-from-game-asset-name-auto-cleaned;AUD_RS7_21.zip;Scene/animations/Mojo/clip/carclips_3584.clipd
3590;1973 Chevrolet CKPickup;1973;Chevrolet;CKPickup;CHE_CKPickup_73;CHE;CKPickup;id-from-game-asset-name-auto-cleaned;CHE_CKPickup_73.zip;Scene/animations/Mojo/clip/carclips_3590.clipd
3594;2021 Ferrari Roma;2021;Ferrari;Roma;FER_Roma_21;FER;Roma;id-from-game-asset-name-auto-cleaned;FER_Roma_21.zip;Scene/animations/Mojo/clip/carclips_3594.clipd
3595;2020 Ferrari SF 90 Stradale;2020;Ferrari;SF 90 Stradale;FER_SF90Stradale_20;FER;SF90Stradale;id-from-game-asset-name-auto-cleaned;FER_SF90Stradale_20.zip;Scene/animations/Mojo/clip/carclips_3595.clipd
3597;1983 Ford F 150;1983;Ford;F 150;FOR_F150_83;FOR;F150;id-from-game-asset-name-auto-cleaned;FOR_F150_83.zip;Scene/animations/Mojo/clip/carclips_3597.clipd
3599;2022 Gordon Murray Automotive T 50;2022;Gordon Murray Automotive;T 50;GMA_T50_22;GMA;T50;id-from-game-asset-name-auto-cleaned;GMA_T50_22.zip;Scene/animations/Mojo/clip/carclips_3599.clipd
3600;2021 Hennessey Venom F 5;2021;Hennessey;Venom F 5;HEN_VenomF5_21;HEN;VenomF5;id-from-game-asset-name-auto-cleaned;HEN_VenomF5_21.zip;Scene/animations/Mojo/clip/carclips_3600.clipd
3603;2019 Jeep 4422 Trophy;2019;Jeep;4422 Trophy;JEE_4422_Trophy_19;JEE;4422 Trophy;id-from-game-asset-name-auto-cleaned;JEE_4422_Trophy_19.zip;Scene/animations/Mojo/clip/carclips_3603.clipd
3604;2019 Jimco Hammer Head Buggy;2019;Jimco;Hammer Head Buggy;JIM_HammerHeadBuggy_19;JIM;HammerHeadBuggy;id-from-game-asset-name-auto-cleaned;JIM_HammerHeadBuggy_19.zip;Scene/animations/Mojo/clip/carclips_3604.clipd
3605;2019 Jimco Trophy Truck;2019;Jimco;Trophy Truck;JIM_TrophyTruck_19;JIM;TrophyTruck;id-from-game-asset-name-auto-cleaned;JIM_TrophyTruck_19.zip;Scene/animations/Mojo/clip/carclips_3605.clipd
3606;2021 Lamborghini 63 Essenza;2021;Lamborghini;63 Essenza;LAM_63_Essenza_21;LAM;63 Essenza;id-from-game-asset-name-auto-cleaned;LAM_63_Essenza_21.zip;Scene/animations/Mojo/clip/carclips_3606.clipd
3608;2021 Lamborghini Sian Roadster;2021;Lamborghini;Sian Roadster;LAM_SianRoadster_21;LAM;SianRoadster;id-from-game-asset-name-auto-cleaned;LAM_SianRoadster_21.zip;Scene/animations/Mojo/clip/carclips_3608.clipd
3611;2022 Maserati MC 20;2022;Maserati;MC 20;MAS_MC20_22;MAS;MC20;id-from-game-asset-name-auto-cleaned;MAS_MC20_22.zip;Scene/animations/Mojo/clip/carclips_3611.clipd
3616;2021 Mercedes-Benz GTBlack Series;2021;Mercedes-Benz;GTBlack Series;MER_GTBlackSeries_21;MER;GTBlackSeries;id-from-game-asset-name-auto-cleaned;MER_GTBlackSeries_21.zip;Scene/animations/Mojo/clip/carclips_3616.clipd
3617;2022 Mercedes-Benz SL 63 AMG;2022;Mercedes-Benz;SL 63 AMG;MER_SL63AMG_22;MER;SL63AMG;id-from-game-asset-name-auto-cleaned;MER_SL63AMG_22.zip;Scene/animations/Mojo/clip/carclips_3617.clipd
3622;2019 Nissan GTRNismo;2019;Nissan;GTRNismo;NIS_GTRNismo_19;NIS;GTRNismo;id-from-game-asset-name-auto-cleaned;NIS_GTRNismo_19.zip;Scene/animations/Mojo/clip/carclips_3622.clipd
3625;2021 Rimac Nevera;2021;Rimac;Nevera;RIM_Nevera_21;RIM;Nevera;id-from-game-asset-name-auto-cleaned;RIM_Nevera_21.zip;Scene/animations/Mojo/clip/carclips_3625.clipd
3629;2021 Toyota Yaris GR;2021;Toyota;Yaris GR;TOY_YarisGR_21;TOY;YarisGR;id-from-game-asset-name-auto-cleaned;TOY_YarisGR_21.zip;Scene/animations/Mojo/clip/carclips_3629.clipd
3631;2022 Aston Martin Valkyrie AMRPro;2022;Aston Martin;Valkyrie AMRPro;AST_ValkyrieAMRPro_22;AST;ValkyrieAMRPro;id-from-game-asset-name-auto-cleaned;AST_ValkyrieAMRPro_22.zip;Scene/animations/Mojo/clip/carclips_3631.clipd
3645;2021 BMW M 4;2021;BMW;M 4;BMW_M4_21;BMW;M4;id-from-game-asset-name-auto-cleaned;BMW_M4_21.zip;Scene/animations/Mojo/clip/carclips_3645.clipd
3650;2021 Mercedes-Benz AMGOne;2021;Mercedes-Benz;AMGOne;MER_AMGOne_21;MER;AMGOne;id-from-game-asset-name-auto-cleaned;MER_AMGOne_21.zip;Scene/animations/Mojo/clip/carclips_3650.clipd
3655;2021 McLaren 620 R;2021;McLaren;620 R;MCL_620R_21;MCL;620R;id-from-game-asset-name-auto-cleaned;MCL_620R_21.zip;Scene/animations/Mojo/clip/carclips_3655.clipd
3657;2022 Rivian R 1 T;2022;Rivian;R 1 T;RIV_R1T_22;RIV;R1T;id-from-game-asset-name-auto-cleaned;RIV_R1T_22.zip;Scene/animations/Mojo/clip/carclips_3657.clipd
3661;2018 Lotus Exige Cup 430;2018;Lotus;Exige Cup 430;LOT_ExigeCup430_18;LOT;ExigeCup430;id-from-game-asset-name-auto-cleaned;LOT_ExigeCup430_18.zip;Scene/animations/Mojo/clip/carclips_3661.clipd
3662;2020 RJ Anderson 37 Pro 4;2020;RJ Anderson;37 Pro 4;RJ_37_Pro4_20;RJ;37 Pro4;id-from-game-asset-name-auto-cleaned;RJ_37_Pro4_20.zip;Scene/animations/Mojo/clip/carclips_3662.clipd
3665;2021 Sierra Cars 00 700 R;2021;Sierra Cars;00 700 R;SIE_00_700R_21;SIE;00 700R;id-from-game-asset-name-auto-cleaned;SIE_00_700R_21.zip;Scene/animations/Mojo/clip/carclips_3665.clipd
3667;2021 Porsche 911 GT 3;2021;Porsche;911 GT 3;POR_911GT3_21;POR;911GT3;id-from-game-asset-name-auto-cleaned;POR_911GT3_21.zip;Scene/animations/Mojo/clip/carclips_3667.clipd
3668;2023 McLaren Artura;2023;McLaren;Artura;MCL_Artura_23;MCL;Artura;id-from-game-asset-name-auto-cleaned;MCL_Artura_23.zip;Scene/animations/Mojo/clip/carclips_3668.clipd
